ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=37d376a03259d4bf,"웹개발, Python 외 경력 정규직",헬스브리즈 서울 금천구,"연봉 35,000,000원 - 50,000,000원","어감. (주)헬스브리즈 웹개발, Python 외 경력 정규직 채용 모집부문... 웹개발자기타: 개발도구- Python을 주로 활용하여 Microservice Architecture를 구축- Python 이외 .NET 을 이용한..."
https://kr.indeed.com/viewjob?jk=c74d035d6cb58996,Vocational Training Student/Apprentice (...,SAP 4.3 서울,,even under challenging conditions Programming languages: Python Intermediate communication skills in English Preferred...
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/viewjob?jk=dfb20fa220f3c478,"빅데이터, 인공지능(AI) 외 신입/경력 인턴",스칼라웍스 대한민국,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
https://kr.indeed.com/viewjob?jk=70e41338b8e01711,도헌디지털의료혁신연구소 채용 공고,한림대학교성심병원 대한민국,,"활용한 분석코드 작성 클라우드 플랫폼 활용 관련업무 학사이상 학위 취득자 NoSQL, Oracle, R, Python 가능자 우대 Common Data Model 경험자 우대 서버관리/정보보안, 텍스트마이닝 경험자 우대..."
https://kr.indeed.com/viewjob?jk=44f16e94e3e6b589,"Staff Software Engineer, Maps & Navigati...",Tesla 서울,,"industry Fluency in English Proficient in one of C++, Python Experience writing and shipping customer-facing code High..."
https://kr.indeed.com/viewjob?jk=2e274d8c121c2d25,2021년 5월 첨단소재사업본부 R&D 신입사원 수시 (석사),LG화학 서울 강서구,,"공장 예지 보전 시스템 개발 - 검사 설비 자동화 및 고도화 ※우대사항 : 프로그래밍 언어 능통자(C++, Python 등) 1) 석사 학위자 또는 학위 취득 예정자 (’21년 7월 1일 입사 가능한 자) 2) 해외여행에 결격..."
https://kr.indeed.com/viewjob?jk=088b5d4f65ea30aa,기업부설연구소 연구원,워너버스이노베이션 안산 상록구,"월급 1,830,000원",후 결정 가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 [기타 희망내용] - 프로그래밍 스킬( Python/C#/기타언어)- Computer Science에 대한 소양을 가진 분- 문제해결 능력 및 성장 마인드셋...
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험
https://kr.indeed.com/viewjob?jk=e8a4630bec0783e8,2021 Market Data Analyst - Seoul,Bloomberg 서울,,"work experience using one more programming language... Python, SQL and R Fluency in Korean and English (both spoken..."
https://kr.indeed.com/viewjob?jk=1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
https://kr.indeed.com/viewjob?jk=d17da0baecf05910,데이터 분야 경력,LG CNS 3.7 서울,,"해가 뛰어난 자 - R, Python, SAS, SQL 등 활용 역량 우대사항(해당 내용 중 1개 이상) - ML/DL 경험 인력 우대 - 관련 분야 석사 이상 학위 소지자 우대 - R, Python등 데이터분석 모델링 경험..."
https://kr.indeed.com/viewjob?jk=5a79d308be3944d6,"기술연구소 정규직 연력(Java, Python, 기타)및 개발자 (경력1...",파인씨앤아이 서울 송파구,"연봉 50,000,000원 - 60,000,000원","트웨어 개발 및 AI, 통계분석I)- 경력 : Java 개발경험 10년이상-개발언어 : Java, C++, Python, Node 등 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시..."
https://kr.indeed.com/viewjob?jk=368e303e15b6bdb7,AI Engineer,GE Appliances 경기도 성남,,"lite, TensorRT. 5+ years of programming experience in Python, C/C++ Experiences working on deep learning model optimization..."
https://kr.indeed.com/viewjob?jk=18aa3efc170a88cc,2021년 혁신성장 청년인재 집중양성사업 교육생 (클라우드 시스템 엔지니...,한국생산성본부 4.0 서울 중구,,게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=70e41338b8e01711,도헌디지털의료혁신연구소 채용 공고,한림대학교성심병원 대한민국,,"활용한 분석코드 작성 클라우드 플랫폼 활용 관련업무 학사이상 학위 취득자 NoSQL, Oracle, R, Python 가능자 우대 Common Data Model 경험자 우대 서버관리/정보보안, 텍스트마이닝 경험자 우대..."
https://kr.indeed.com/viewjob?jk=233bbfd9781e846d,"Engr, Tech Supp 3",KLA-Tencor 대한민국,,background Excel macro/code development for log analysis Python Database development for production Open to NCG (New College...
https://kr.indeed.com/viewjob?jk=b95d00f1145e5ef3,(광주취업맛집1위)2021년도 국비 기술교육생,대한상공회의소 광주인력개발원 광주 광산구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=0224e8cd9aba5320,Network Engineer,Blizzard Entertainment 서울,,Environment and troubleshooting Linux network configuration. Python/Bash scripting experience. Bachelor’s degree in computer...
https://kr.indeed.com/viewjob?jk=62d6e765a010b922,【일본/미나토구 근무】게임 운영 회사 데이터 사이언티스트【한국어 필수】,株式会社ネクソン 대한민국,,求める人材: * 【必須経験】 ・機械学習や統計知識を利用した実務経験1年以上 ・プログラミングの実務経験( Python、C++、Javaのいずれか)1年以上 ・韓国語 ビジネスレベル(上級)以上 【歓迎経験】 ・ゲームの開発経験、運用経...
https://kr.indeed.com/viewjob?jk=9ea370e5966cdd08,첨단소재사업본부 R&D(석/박사) 경력사원,LG화학 대전광역시,,"자동화 및 고도화 2. 필수사항 - 해당경력 3년 이상 3. 우대사항 - 프로그래밍 언어 능통자(C++, Python 등) - 석사 : 1년 이상 경력을 보유한 석사학위 소지자 - 박사 : 박사학위 소지자(학위 취득 예정자는..."
https://kr.indeed.com/viewjob?jk=55584c627df1acaa,데이터 분석가/사이언티스트(신입/인턴 가능),쏘카 제주도 제주,,"Sheet) 등 데이터 분석 도구를 원활히 다루시거나, 앞으로 원활히 다루고자 하는 의지가 높으신 분 • Python, R 등의 프로그래밍 언어 혹은 데이터 분석 언어를 1개 이상 능숙하게 사용 가능하신 분 전형절차 서류..."
https://kr.indeed.com/viewjob?jk=97022d0619d47329,(주)풀무원 빅데이터 활용 분석/AI 전문가 채용,풀무원 3.3 서울특별시,,"지원 (교육 및 프로젝트 지원) 필요역량 및 지원자격 [자격요건] 프로그램 언어 활용 능력 (R, Python, SQL 등) 데이터 기반 업무 분석 및 이해 역량 분석 자료 프리젠테이션 문서 작성 역량 관련 경력 3..."
https://kr.indeed.com/viewjob?jk=3d1d443101798487,[2021인턴] AI R&D - Speech AI,엔씨소프트 2.7 성남 판교역,,개발합니다. 지원자격 학력 : 전문학사 이상 필수조건 [ 이런 역량을 갖춘 NC 인턴을 찾습니다! ] - Python을 이용한 프로그래밍 경험이 있으신 분 - 데이터 마이닝/딥러닝/인공지능에 대한 기본 지식이 있으신 분...
https://kr.indeed.com/viewjob?jk=9da6484b3fe07f95,신입 및 경력 사원,다빈소프트 창원 의창구,,"통신, 빅데이터 처리, 시스템 소프트웨어 개발, 앱개발, 웹서버 - 프로그래밍 언어: C/C++, C#, Python, Java 등 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간..."
https://kr.indeed.com/viewjob?jk=7b3f4dca01d22782,(주)솔라라이트 인공지능(AI)개발 인재,솔라라이트 대구 동구,"월급 2,000,000원",공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=c98be29f8b7c8352,"데이터분석, 딥러닝 외 신입 정규직, 인턴",피디에프솔루션세미컨덕터테크놀로지코리아 성남 분당구,"연봉 35,000,000원 - 40,000,000원",모바일·게임>빅데이터·AI(인공지능)>데이터마이닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=afeaf9f2fdda7973,"Engr, Apps Dev 3",KLA-Tencor 대한민국,,"working effectively with different cultures. Matlab/ Python experience is a plus. We offer a competitive, family friendly..."
https://kr.indeed.com/viewjob?jk=7f7d386bdc47f18e,2021년 상반기 공개 [정규직/ 무기계약직/ 비정규직/ 중형선박설계사업...,한국해양과학기술원 부설 선박해양플랜트연구소 대전 유성구,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>로봇모션|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=9acc17c535b42959,2021년 (신입) 전문연구요원 모집,NHN 4.4 성남 판교역,,"병역특례 전문연구요원 - Python/C++/Java/C# 개발 경험... 유연한 사고와 원활한 커뮤니케이션 능력 우대 - C/C++, Python 등 개발 숙련자 우대 공통지원자격(필수) - 해당 분야 석사 이상..."
https://kr.indeed.com/viewjob?jk=9040dba1c8db2a5d,퀀트운용팀 (사원-대리급),신한비엔피파리바자산운용 대한민국,,지식 보유자 - 투자자산운용사 자격증 소지자 우대 - CFA/CAIA/CPA 자격증 소지자 우대 - VBA/ Python 활용한 업무 가능자 우대 - 관련 전공 및 석박사 학위/금융 관련 자격증 보유자 우대 3. 전형방법...
https://kr.indeed.com/viewjob?jk=0c4a502533e74aac,"Research Intern, 2021",Google 4.3 서울,,"Algorithmic Foundations of Optimization. Experience with Python, C++ and other general purpose program languages. Preferred..."
https://kr.indeed.com/viewjob?jk=68816ff0fb2a90dd,2021년 5월 첨단소재사업본부 신입사원 수시,LG화학 익산 익산시,,"공장 예지 보전 시스템 개발 - 검사 설비 자동화 및 고도화 ※우대사항 : 프로그래밍 언어 능통자(C++, Python 등) 고객 가치 제고 활동 지원 - 본부/사업부 고객가치 협의회 참여 및 지원 - 핵심 개선 과제 관리..."
https://kr.indeed.com/viewjob?jk=dfb20fa220f3c478,"빅데이터, 인공지능(AI) 외 신입/경력 인턴",스칼라웍스 대한민국,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
https://kr.indeed.com/viewjob?jk=4f2835fd73c9e3c7,Application Engineer III - (E3),Applied Materials Inc. 대한민국,,"trainer. 7. Direct experience of algorithm writing (e.g., R, Python... plus. 8. Travel to international locations at ~25..."
https://kr.indeed.com/viewjob?jk=4fa0faf0652b6f6a,"Staff Engineer, Firmware Engineering",Western Digital 서울,,"implementing SSD firmware in C / C++ / Python language, debugging issues... level languages (e.g., C, C++, Python)."
https://kr.indeed.com/viewjob?jk=818d5c4e3d4e8c76,디지털자산(암호화폐) 퀀트 트레이더 (경력),네오위즈 대한민국,,"경험이 있는 분 - 또는 운용사 및 증권회사에서 근무한 경력이 있는 분 우대사항 - 프로그래밍 능력( Python, R 등)을 보유하고, 개발해 본 경험이 있는 분 - 컴퓨터공학, 금융공학, 수학, 통계학을 전공한 분..."
https://kr.indeed.com/viewjob?jk=a90149f37643a0a8,2021년 5월 경력사원 (DX),LG에너지솔루션 서울특별시,,"Data 분석/AI를 활용한 개선 PJT 기획 및 운영 경력 - R/ Python 등 관련 프로그래밍 역량 우대사항 - 영어 능통자 - 빅데이터 분석... Project 수행 경험 - R, Python, Keras, C# 등..."
https://kr.indeed.com/viewjob?jk=0bd906d78c95d65e,2021년도 상반기 비정규직 공개 문,한국해양과학기술원 부설 선박해양플랜트연구소 대전 유성구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>UNIX·LINUX...
https://kr.indeed.com/viewjob?jk=9411b70d5e3e9d18,SK 바이오팜 Digital Healthcare 경력직 (신약개발 Big...,SK 바이오팜 경기도,,"Pytorch, Keras 등) 연구 경력 보유 및 관련 논문 이해/ 활용 가능자 - 프로그래밍 언어 ( Python, R 등)를 활용한 OMICS 데이터 통계 분석 기술 보유 - 빅데이터 분석 경험, 유전체/ 의생명 데이..."
https://kr.indeed.com/viewjob?jk=ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,카카오 4.0 성남 판교역,,대용량 데이터를 효율적으로 사용하기 위한 기반 데이터 가공 지원자격 데이터 사이언스를 위한 언어(R/ Python/Scala) 및 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등)를...
https://kr.indeed.com/viewjob?jk=78e99625e5de3c95,전문연구요원 (병역특례) 수시 (AI / HW 분야),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... Linux, shell, tcl, python, perl 사용 원활..."
https://kr.indeed.com/viewjob?jk=06a6e700196764b9,[AI R&D] Language AI(NLP) Research 분야 수시...,엔씨소프트 2.7 성남 판교역,,"분 - 통계/Machine Learning에 대한 이해와 활용 능력 및 text 처리 기술에 대한 경험 - Python, Java 등을 이용하여 NLP 기술을 구현 가능한 분 - 최신 기술(논문, 기술문서 등)을 습득하는..."
https://kr.indeed.com/viewjob?jk=5b60a8734b78ffce,SK 바이오팜 Digital Healthcare 경력직 (생체신호 AI...,SK 바이오팜 경기도,,"생체신호(EEG, ECG, PPG 등 Biomedical Signal) 측정 및 신호처리 연구 경력 - Python, R 등 개발 언어 사용 및 딥러닝 프레임워크(Tensorflow, Keras, PyTorch 등) 경험자..."
https://kr.indeed.com/viewjob?jk=4adac8923476d038,프랭클린템플턴투신운용 Junior Trader (Quant base 필수...,프랭클린템플턴투신 대한민국,,"object-oriented programming and intermediate programming proficiency in Python, R or MATLAB, and SQL are essential. Licenses..."
https://kr.indeed.com/viewjob?jk=4bd70fb8a220d90d,[Janssen] Data Scientist,Johnson & Johnson Family of Companies 4.2 서울,,"Expertise in one or more programming languages... R, Python or SAS. 7. Knowledge of relational database architecture..."
https://kr.indeed.com/viewjob?jk=4cd34228af5013fd,DGIST 2019년 제1차 계약직원 공개채용 공고,대구경북과학기술원 대구 현풍면,,"우수자(SPSS, R 등 통계패키지) 외국어(영어) 구사 능력 우수자 Programming(MATLAB, Python, C/C++ 등) 가능자 · 근무기간 : 2019.3.11.~2020.3.10. ※ 단, 재계약 평가에..."
https://kr.indeed.com/viewjob?jk=ed4655971a721f4a,cctv영상처리 s/w 개발자,삼성g2b 부산 부산진구,"연봉 60,000,000원 - 65,000,000원","W 개발) 업무내용: 중소기업기술 과제 성능인증 및 제품 개발 개발 언어 : C++, MFC, C#, Python 직책: 연구소장 1명, 경력 (5년이상), 연봉 : 6800 학력: 무관 근무 조건: 협의 근무 기간 : 약..."
https://kr.indeed.com/viewjob?jk=e7bbb39c4e50cf73,[디지털청년일자리 ] 인공지능 신입 개발자 (상세: 영상처리),사로리스 대구 북구,"월급 2,200,000원","직무내용] 영상처리 개발자 모집 - 언어 : Python, C++ - 상세업무 : 차량 인식 등 - 희망 전공 : 컴퓨터공학, 전자공학 관련 공학계 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00..."
https://kr.indeed.com/viewjob?jk=4207c3ceb2dad58c,[EY한영] 금융감사본부 Data Analytics 전문 경력직 모집,EY 4.0 대한민국,,총계정원장조정 경험자 - Python/R 등 프로그램 언어 활용 능력... PowerBI... Tableau Experience with Python/ R or other programming languages...
https://kr.indeed.com/viewjob?jk=69ab0f58743cb713,21년 전문연구요원 (AI엔지니어),Nexon 성남 분당구,,"대상자 - 병역의무가 없거나 면제된 분, 병역의 의무를 마치신 분은 본 공고의 대상에서 제외됨 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은..."
https://kr.indeed.com/viewjob?jk=1806287902a1a36e,[데이터센터] (경력/신입) 카카오 데이터센터 Data Scientist...,카카오 4.0 성남 판교역,,"않고, 기술이 비즈니스 가치로 변모할 수 있는 그 가능성에 집중합니다. 지원자격 필수사항 Go, Python, Scala, Java, C/C++ 중 하나 이상의 언어에 능숙하신 분 SQL 또는 HiveQL에 능숙하신..."
https://kr.indeed.com/viewjob?jk=cd40cf786e32f325,사내 및 서비스 보안 담당자 (경력),네오위즈 대한민국,,"GuardDuty, WAF, VPC Flow Logs 분석 등)이 있으신 분 - 각종 스크립트 언어(Perl, Python, shell script 등)의 활용 능력을 가진 분 - 모바일 게임 앱에 대한 보안 검수 경험이..."
https://kr.indeed.com/viewjob?jk=153437d6c86c2b1c,푸른 섬 제주에서 데이터 바다 탐험할 새 팀원,플렉싱크 제주 제주시,"연봉 30,000,000원 - 32,000,000원","담당업무 ㆍ데이터 애널리스트 - 데이터 분석 및 머신러닝 - 빅데이터 비즈니스 모델 개발 지원자격 ㆍR, Python, SQL 등 유경험자 ㆍ데이터 전처리/탐색적 분석, 리포팅 가능자 ㆍ경력 : 대졸 이상, 년수무관, 성별무..."
https://kr.indeed.com/viewjob?jk=6084c350a85a4e58,Industrial Engineer - Korea,BOEING 부산,,"region. Proficiency in programming languages (ie. SQL, Python) Experience programming in Tableau or other data..."
https://kr.indeed.com/viewjob?jk=0b23baf70b46eb4e,에프앤가이드 - 각 부문,에프앤가이드 대한민국,,"3 ~ 7년 ㆍ 개인 대상 비즈니스 경험 ㆍ개인자산관리(PB) 경험 ㆍB2C 컨텐츠 기획 및 개발 경험 Python, R, Tensorflow, Keras 개발 가능 ㆍ머신러닝/딥러닝 관련 프로젝트 수행 경험 ㆍ자연어 처리분..."
https://kr.indeed.com/viewjob?jk=287bcb6bc41d726d,[세종] IT 프로젝트 웹개발자 - 단기 근로자(2개월),시야인사이트 대한민국,"월급 2,200,000원 - 2,400,000원","기타 담당업무 * Spring, Jsp 등 기술 경험 보유한 웹개발자 또는 해당 기술에 관심이 많은 자 ( Python, C# 사용 가능자 우대) - 1. 웹/솔루션 개발, 2. JAVA / Servlet / JSP 개발, 3..."
https://kr.indeed.com/viewjob?jk=73317adae7b3fa61,[2021인턴] AI R&D - Language AI,엔씨소프트 2.7 성남 판교역,,"발합니다. 지원자격 학력 : 전문학사 이상 필수조건 [ 이런 역량을 갖춘 NC 인턴을 찾습니다! ] - Python, Java등 한 가지 이상의 컴퓨터 프로그래밍 언어를 활용할 수 있으신 분 - 머신러닝/딥러닝 기술에 대한..."
https://kr.indeed.com/viewjob?jk=595b1cfdcdf8a72a,2021 신입사원 IT분야,위세아이텍 성남 분당구,,구성을 위한 데이터마트 설계 및 개발 - 인공지능 기반 예측 모델개발 - 인공지능 기반 응용 서비스개발 - Python 기반의 데이터 분석 및 예측모델 개발 경험 보유 (우대사항) - 정보처리기사 자격보유자 - 빅데이터 공모...
https://kr.indeed.com/viewjob?jk=02bcd7b6412d1db9,자율주행연구팀 연구사원 (신입/경력),소네트 대구 달성군,,"필수사항 - C / C++ / Python 언어 사용 가능자 • 우대사항... C++언어 사용 가능자 • 우대사항 - 운전 가능자 - JAVA / python 언어 사용 가능자 - 오픈소스 (OpenCV, ROS 등) 사용 경험..."
https://kr.indeed.com/viewjob?jk=6fac11c5a8fa9b96,검사 자동화 및 검사AI 분야 경력사원,LG이노텍 4.1 경기도 평택,,"C++,Labview, R, Python 등 ) - AI 관련학과 전공 및 검사공정 AI 경력 3년이상 보유자 (딥러닝 모델설계/학습/배포, 딥러닝 성능 개선 ) - Python 언어와 딥러닝 프레임워크 (Tensorflow..."
https://kr.indeed.com/viewjob?jk=3d0cc83899a9b37f,[개발]CI/CD 엔지니어(정규직),위메프 2.8 대한민국,,"배포 경험이 있는 분 [우대사항] - kubernetes 기반 서비스 운영경험이 있는 분 - JAVA, python 등 웹어플리케이션용 개발언어 1개 이상 경험이 있는 분 - 네트워크, 리눅스 기반 관련 지식 보유한 분..."
https://kr.indeed.com/viewjob?jk=eeb9fe1c361f0758,정보보안 담당자,Nexon 성남 분당구,,보안 이벤트 분석 또는 상관관계 이벤트 분석 능력 보유 - OS 및 네트워크 관련 기초 지식 보유 - python 등의 간단한 스크립트 작성 능력보유 - 타인과의 원활한 커뮤니케이션 자세 - 새로운 기술에 대한 적극적...
https://kr.indeed.com/viewjob?jk=2cfd15907402c5cc,DGIST 제2차 계약직 연구원 채용공고,대구경북과학기술원 대구 현풍면,,천원 이내 수행 내용 Machine learning (Deep learning) 알고리즘 개발 Python/Tensorflow 프로그래밍 Matlab/simulink 모의실험 자율주행 자동차 혹은 전문 서비...
https://kr.indeed.com/viewjob?jk=d8c9adea99c1bd1c,"SK M&Service 각 부문 경력직 (DBM/CRM분석 , 컨텐츠 기...",SK M&Service 서울특별시,,"추출 역량 - Web/App. Log Data 분석 역량 - SQL, R, Python을 이용한 데이터 분석 역량(SQL필수, R/ Python 선택적) - Excel 활용 및 Data Handling 역량 - 마케팅..."
